Image,Class,Num Detections,Num Tumor: Negative,Num Tumor: Positive,Tumor: Positive %
PKR-66-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-66-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-66-CK17_CEAm.ndpi,Lob 1,308,0,308,100
PKR-66-CK17_CEAm.ndpi,Lob 2,323,0,323,100
PKR-66-CK17_CEAm.ndpi,Lob 3,301,0,301,100
PKR-66-CK17_CEAm.ndpi,Lob 4,391,25,366,93.61
PKR-66-CK17_CEAm.ndpi,Septa 1,308,20,288,93.51
PKR-66-CK17_CEAm.ndpi,Septa 2,325,9,316,97.23
PKR-66-CK17_CEAm.ndpi,Septa 3,326,14,312,95.71
PKR-66-CK17_CEAm.ndpi,Septa 4,326,1,325,99.69
PKR-66-Muc5_Muc6.ndpi,Lob 1,362,2,360,99.45
PKR-66-Muc5_Muc6.ndpi,Lob 2,332,18,314,94.58
PKR-66-Muc5_Muc6.ndpi,Lob 3,325,6,319,98.15
PKR-66-Muc5_Muc6.ndpi,Lob 4,320,6,314,98.12
PKR-66-Muc5_Muc6.ndpi,Septa 1,358,17,341,95.25
PKR-66-Muc5_Muc6.ndpi,Septa 2,321,25,296,92.21
PKR-66-Muc5_Muc6.ndpi,Septa 3,381,17,364,95.54
PKR-66-Muc5_Muc6.ndpi,Septa 4,333,46,287,86.19
PKR-66-WT1_CA125.ndpi,Lob 1,432,389,43,9.954
PKR-66-WT1_CA125.ndpi,Lob 2,364,233,131,35.99
PKR-66-WT1_CA125.ndpi,Lob 3,363,235,128,35.26
PKR-66-WT1_CA125.ndpi,Lob 4,416,305,111,26.68
PKR-66-WT1_CA125.ndpi,Septa 1,459,356,103,22.44
PKR-66-WT1_CA125.ndpi,Septa 2,394,261,133,33.76
PKR-66-WT1_CA125.ndpi,Septa 3,327,124,203,62.08
PKR-66-WT1_CA125.ndpi,Septa 4,460,251,209,45.43
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-67-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-67-CK17_CEAm.ndpi,Lob 1,377,116,261,69.23
PKR-67-CK17_CEAm.ndpi,Lob 2,416,152,264,63.46
PKR-67-CK17_CEAm.ndpi,Lob 3,315,105,210,66.67
PKR-67-CK17_CEAm.ndpi,Lob 5,410,120,290,70.73
PKR-67-CK17_CEAm.ndpi,Lob 6,538,319,219,40.71
PKR-67-CK17_CEAm.ndpi,Lob 7,324,153,171,52.78
PKR-67-CK17_CEAm.ndpi,Lob 8,348,164,184,52.87
PKR-67-CK17_CEAm.ndpi,Lob 9,372,247,125,33.6
PKR-67-CK17_CEAm.ndpi,Septa 1,307,78,229,74.59
PKR-67-CK17_CEAm.ndpi,Septa 2,347,34,313,90.2
PKR-67-CK17_CEAm.ndpi,Septa 3,341,103,238,69.79
PKR-67-CK17_CEAm.ndpi,Septa 6,415,81,334,80.48
PKR-67-CK17_CEAm.ndpi,Septa 7,350,84,266,76
PKR-67-CK17_CEAm.ndpi,Septa 8,315,90,225,71.43
PKR-67-CK17_CEAm.ndpi,Septa 9,337,113,224,66.47
PKR-67-CK17_CEAm.ndpi,Lob 4,355,246,109,30.7
PKR-67-CK17_CEAm.ndpi,Septa 5,333,8,325,97.6
PKR-67-CK17_CEAm.ndpi,Septa 4,350,5,345,98.57
PKR-67-Muc5_Muc6.ndpi,Lob 1,394,18,376,95.43
PKR-67-Muc5_Muc6.ndpi,Lob 2,360,32,328,91.11
PKR-67-Muc5_Muc6.ndpi,Lob 3,396,34,362,91.41
PKR-67-Muc5_Muc6.ndpi,Lob 4,301,24,277,92.03
PKR-67-Muc5_Muc6.ndpi,Lob 5,306,29,277,90.52
PKR-67-Muc5_Muc6.ndpi,Lob 6,449,15,434,96.66
PKR-67-Muc5_Muc6.ndpi,Lob 7,312,59,253,81.09
PKR-67-Muc5_Muc6.ndpi,Lob 8,306,12,294,96.08
PKR-67-Muc5_Muc6.ndpi,Lob 9,367,39,328,89.37
PKR-67-Muc5_Muc6.ndpi,Septa 1,336,62,274,81.55
PKR-67-Muc5_Muc6.ndpi,Septa 2,308,125,183,59.42
PKR-67-Muc5_Muc6.ndpi,Septa 3,325,156,169,52
PKR-67-Muc5_Muc6.ndpi,Septa 6,364,61,303,83.24
PKR-67-Muc5_Muc6.ndpi,Septa 7,345,76,269,77.97
PKR-67-Muc5_Muc6.ndpi,Septa 8,339,56,283,83.48
PKR-67-Muc5_Muc6.ndpi,Septa 9,311,128,183,58.84
PKR-67-Muc5_Muc6.ndpi,Septa 5,315,239,76,24.13
PKR-67-Muc5_Muc6.ndpi,Septa 4,343,187,156,45.48
PKR-67-WT1_CA125.ndpi,Lob 1,505,392,113,22.38
PKR-67-WT1_CA125.ndpi,Lob 3,349,248,101,28.94
PKR-67-WT1_CA125.ndpi,Lob 2,345,245,100,28.99
PKR-67-WT1_CA125.ndpi,Lob 4,395,380,15,3.797
PKR-67-WT1_CA125.ndpi,Lob 5,321,278,43,13.4
PKR-67-WT1_CA125.ndpi,Lob 6,457,421,36,7.877
PKR-67-WT1_CA125.ndpi,Lob 8,324,310,14,4.321
PKR-67-WT1_CA125.ndpi,Lob 7,303,251,52,17.16
PKR-67-WT1_CA125.ndpi,Lob 9,305,291,14,4.59
PKR-67-WT1_CA125.ndpi,Septa 1,364,327,37,10.16
PKR-67-WT1_CA125.ndpi,Septa 2,338,285,53,15.68
PKR-67-WT1_CA125.ndpi,Septa 3,372,232,140,37.63
PKR-67-WT1_CA125.ndpi,Septa 6,390,340,50,12.82
PKR-67-WT1_CA125.ndpi,Septa 7,407,315,92,22.6
PKR-67-WT1_CA125.ndpi,Septa 8,404,403,1,0.2475
PKR-67-WT1_CA125.ndpi,Septa 9,371,181,190,51.21
PKR-67-WT1_CA125.ndpi,Septa 4,375,312,63,16.8
PKR-67-WT1_CA125.ndpi,Septa 5,344,277,67,19.48
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-70-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-70-CK17_CEAm.ndpi,Lob 1,300,26,274,91.33
PKR-70-CK17_CEAm.ndpi,Lob 2,355,2,353,99.44
PKR-70-CK17_CEAm.ndpi,Lob 3,328,4,324,98.78
PKR-70-CK17_CEAm.ndpi,Lob 4,314,9,305,97.13
PKR-70-CK17_CEAm.ndpi,Lob 5,329,9,320,97.26
PKR-70-CK17_CEAm.ndpi,Septa 1,332,3,329,99.1
PKR-70-CK17_CEAm.ndpi,Septa 2,326,1,325,99.69
PKR-70-CK17_CEAm.ndpi,Septa 3,364,2,362,99.45
PKR-70-CK17_CEAm.ndpi,Septa 4,336,2,334,99.4
PKR-70-CK17_CEAm.ndpi,Septa 5,319,2,317,99.37
PKR-70-CK17_CEAm.ndpi,Septa 6,378,2,376,99.47
PKR-70-CK17_CEAm.ndpi,Septa 7,328,9,319,97.26
PKR-70-CK17_CEAm.ndpi,Septa 8,338,5,333,98.52
PKR-70-CK17_CEAm.ndpi,Septa 9,368,7,361,98.1
PKR-70-CK17_CEAm.ndpi,Lob 7,408,2,406,99.51
PKR-70-CK17_CEAm.ndpi,Lob 6,330,4,326,98.79
PKR-70-CK17_CEAm.ndpi,Lob 8,302,6,296,98.01
PKR-70-HMGA2_CK19.ndpi,Septa 1,376,376,0,0
PKR-70-HMGA2_CK19.ndpi,Septa 4,372,344,28,7.527
PKR-70-HMGA2_CK19.ndpi,Septa 2,399,394,5,1.253
PKR-70-HMGA2_CK19.ndpi,Septa 3,387,387,0,0
PKR-70-HMGA2_CK19.ndpi,Septa 5,507,491,16,3.156
PKR-70-HMGA2_CK19.ndpi,Septa 6,510,510,0,0
PKR-70-HMGA2_CK19.ndpi,Septa 7,300,300,0,0
PKR-70-HMGA2_CK19.ndpi,Septa 8,358,357,1,0.2793
PKR-70-HMGA2_CK19.ndpi,Septa 9,312,312,0,0
PKR-70-HMGA2_CK19.ndpi,Lob 1,313,312,1,0.3195
PKR-70-HMGA2_CK19.ndpi,Lob 2,314,311,3,0.9554
PKR-70-HMGA2_CK19.ndpi,Lob 3,312,300,12,3.846
PKR-70-HMGA2_CK19.ndpi,Lob 4,300,295,5,1.667
PKR-70-HMGA2_CK19.ndpi,Lob 5,349,330,19,5.444
PKR-70-HMGA2_CK19.ndpi,Lob 6,300,299,1,0.3333
PKR-70-HMGA2_CK19.ndpi,Lob 7,541,541,0,0
PKR-70-HMGA2_CK19.ndpi,Lob 8,301,301,0,0
PKR-70-Muc5_Muc6.ndpi,Septa 1,317,142,175,55.21
PKR-70-Muc5_Muc6.ndpi,Septa 2,368,296,72,19.57
PKR-70-Muc5_Muc6.ndpi,Septa 3,402,172,230,57.21
PKR-70-Muc5_Muc6.ndpi,Septa 4,414,270,144,34.78
PKR-70-Muc5_Muc6.ndpi,Septa 5,425,264,161,37.88
PKR-70-Muc5_Muc6.ndpi,Septa 6,518,311,207,39.96
PKR-70-Muc5_Muc6.ndpi,Septa 7,308,216,92,29.87
PKR-70-Muc5_Muc6.ndpi,Septa 8,315,272,43,13.65
PKR-70-Muc5_Muc6.ndpi,Septa 9,483,245,238,49.28
PKR-70-Muc5_Muc6.ndpi,Lob 1,332,155,177,53.31
PKR-70-Muc5_Muc6.ndpi,Lob 2,301,135,166,55.15
PKR-70-Muc5_Muc6.ndpi,Lob 3,319,147,172,53.92
PKR-70-Muc5_Muc6.ndpi,Lob 4,305,242,63,20.66
PKR-70-Muc5_Muc6.ndpi,Lob 5,299,226,73,24.41
PKR-70-Muc5_Muc6.ndpi,Lob 6,350,301,49,14
PKR-70-Muc5_Muc6.ndpi,Lob 7,307,42,265,86.32
PKR-70-Muc5_Muc6.ndpi,Lob 8,311,184,127,40.84
PKR-70-WT1_CA125.ndpi,Septa 1,415,409,6,1.446
PKR-70-WT1_CA125.ndpi,Septa 2,329,289,40,12.16
PKR-70-WT1_CA125.ndpi,Septa 3,322,311,11,3.416
PKR-70-WT1_CA125.ndpi,Septa 4,348,329,19,5.46
PKR-70-WT1_CA125.ndpi,Septa 5,303,283,20,6.601
PKR-70-WT1_CA125.ndpi,Septa 6,483,412,71,14.7
PKR-70-WT1_CA125.ndpi,Septa 7,313,259,54,17.25
PKR-70-WT1_CA125.ndpi,Septa 8,325,316,9,2.769
PKR-70-WT1_CA125.ndpi,Septa 9,346,312,34,9.827
PKR-70-WT1_CA125.ndpi,Lob 1,308,305,3,0.974
PKR-70-WT1_CA125.ndpi,Lob 2,329,328,1,0.304
PKR-70-WT1_CA125.ndpi,Lob 3,310,306,4,1.29
PKR-70-WT1_CA125.ndpi,Lob 4,303,300,3,0.9901
PKR-70-WT1_CA125.ndpi,Lob 5,313,312,1,0.3195
PKR-70-WT1_CA125.ndpi,Lob 6,341,337,4,1.173
PKR-70-WT1_CA125.ndpi,Lob 7,480,480,0,0
PKR-70-WT1_CA125.ndpi,Lob 8,311,302,9,2.894
PKR-63-CDX2_CA199.ndpi,Lob 1,303,302,1,0.33
PKR-63-CDX2_CA199.ndpi,Lob 2,338,337,1,0.2959
PKR-63-CDX2_CA199.ndpi,Lob 3,370,368,2,0.5405
PKR-63-CDX2_CA199.ndpi,Lob 4,356,355,1,0.2809
PKR-63-CDX2_CA199.ndpi,Lob 5,311,311,0,0
PKR-63-CDX2_CA199.ndpi,Septa 1,310,310,0,0
PKR-63-CDX2_CA199.ndpi,Septa 7,304,304,0,0
PKR-63-CDX2_CA199.ndpi,Septa 8,309,309,0,0
PKR-63-CDX2_CA199.ndpi,Septa 3,385,385,0,0
PKR-63-CDX2_CA199.ndpi,Septa 2,366,366,0,0
PKR-63-CDX2_CA199.ndpi,Septa 5,323,323,0,0
PKR-63-CDX2_CA199.ndpi,Septa 9,328,328,0,0
PKR-63-CDX2_CA199.ndpi,Septa 4,324,324,0,0
PKR-63-CDX2_CA199.ndpi,Septa 6,302,302,0,0
PKR-66-CDX2_CA199.ndpi,Lob 1,322,306,16,4.969
PKR-66-CDX2_CA199.ndpi,Lob 2,312,305,7,2.244
PKR-66-CDX2_CA199.ndpi,Lob 3,313,302,11,3.514
PKR-66-CDX2_CA199.ndpi,Lob 4,340,337,3,0.8824
PKR-66-CDX2_CA199.ndpi,Septa 1,330,314,16,4.848
PKR-66-CDX2_CA199.ndpi,Septa 2,300,297,3,1
PKR-66-CDX2_CA199.ndpi,Septa 3,304,299,5,1.645
PKR-66-CDX2_CA199.ndpi,Septa 4,309,300,9,2.913
PKR-67-CDX2_CA199.ndpi,Lob 1,332,236,96,28.92
PKR-67-CDX2_CA199.ndpi,Lob 2,387,290,97,25.06
PKR-67-CDX2_CA199.ndpi,Lob 3,375,281,94,25.07
PKR-67-CDX2_CA199.ndpi,Lob 4,346,171,175,50.58
PKR-67-CDX2_CA199.ndpi,Lob 5,317,202,115,36.28
PKR-67-CDX2_CA199.ndpi,Lob 6,321,167,154,47.98
PKR-67-CDX2_CA199.ndpi,Lob 8,355,285,70,19.72
PKR-67-CDX2_CA199.ndpi,Lob 7,312,266,46,14.74
PKR-67-CDX2_CA199.ndpi,Lob 9,323,291,32,9.907
PKR-67-CDX2_CA199.ndpi,Septa 1,308,272,36,11.69
PKR-67-CDX2_CA199.ndpi,Septa 2,312,263,49,15.71
PKR-67-CDX2_CA199.ndpi,Septa 3,324,246,78,24.07
PKR-67-CDX2_CA199.ndpi,Septa 4,408,387,21,5.147
PKR-67-CDX2_CA199.ndpi,Septa 5,370,351,19,5.135
PKR-67-CDX2_CA199.ndpi,Septa 6,325,261,64,19.69
PKR-67-CDX2_CA199.ndpi,Septa 7,312,201,111,35.58
PKR-67-CDX2_CA199.ndpi,Septa 8,326,316,10,3.067
PKR-67-CDX2_CA199.ndpi,Septa 9,327,202,125,38.23
PKR-70-CDX2_CA199.ndpi,Lob 2,332,331,1,0.3012
PKR-70-CDX2_CA199.ndpi,Lob 3,372,372,0,0
PKR-70-CDX2_CA199.ndpi,Lob 8,324,292,32,9.877
PKR-70-CDX2_CA199.ndpi,Lob 5,320,307,13,4.062
PKR-70-CDX2_CA199.ndpi,Lob 6,302,125,177,58.61
PKR-70-CDX2_CA199.ndpi,Lob 7,304,176,128,42.11
PKR-70-CDX2_CA199.ndpi,Lob 4,311,278,33,10.61
PKR-70-CDX2_CA199.ndpi,Lob 1,305,186,119,39.02
PKR-70-CDX2_CA199.ndpi,Septa 1,326,205,121,37.12
PKR-70-CDX2_CA199.ndpi,Septa 2,306,164,142,46.41
PKR-70-CDX2_CA199.ndpi,Septa 3,322,147,175,54.35
PKR-70-CDX2_CA199.ndpi,Septa 4,315,311,4,1.27
PKR-70-CDX2_CA199.ndpi,Septa 5,376,375,1,0.266
PKR-70-CDX2_CA199.ndpi,Septa 6,443,268,175,39.5
PKR-70-CDX2_CA199.ndpi,Septa 7,309,135,174,56.31
PKR-70-CDX2_CA199.ndpi,Septa 8,305,39,266,87.21
PKR-70-CDX2_CA199.ndpi,Septa 9,326,115,211,64.72
