Image,Class,Num Detections,Num Tumor: Negative,Num Tumor: Positive,Tumor: Positive %
PKR-50-WT1_CA125.ndpi,Septa 8,377,377,0,0
PKR-50-WT1_CA125.ndpi,Septa 9,430,430,0,0
PKR-50-WT1_CA125.ndpi,Lob 1,300,298,2,0.6667
PKR-50-WT1_CA125.ndpi,Lob 2,325,293,32,9.846
PKR-50-WT1_CA125.ndpi,Lob 3,303,293,10,3.3
PKR-50-WT1_CA125.ndpi,Lob 4,358,358,0,0
PKR-50-WT1_CA125.ndpi,Lob 5,354,342,12,3.39
PKR-50-WT1_CA125.ndpi,Lob 6,333,326,7,2.102
PKR-50-WT1_CA125.ndpi,Lob 7,314,313,1,0.3185
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-51-CK17_CEAm.ndpi,Septa 1,328,4,324,98.78
PKR-51-CK17_CEAm.ndpi,Septa 2,341,1,340,99.71
PKR-51-CK17_CEAm.ndpi,Septa 3,356,2,354,99.44
PKR-51-CK17_CEAm.ndpi,Septa 4,316,1,315,99.68
PKR-51-CK17_CEAm.ndpi,Septa 5,369,1,368,99.73
PKR-51-CK17_CEAm.ndpi,Septa 6,329,2,327,99.39
PKR-51-CK17_CEAm.ndpi,Septa 7,348,3,345,99.14
PKR-51-CK17_CEAm.ndpi,Septa 8,330,2,328,99.39
PKR-51-CK17_CEAm.ndpi,Septa 9,336,0,336,100
PKR-51-CK17_CEAm.ndpi,Lob 3,303,16,287,94.72
PKR-51-CK17_CEAm.ndpi,Lob 4,306,25,281,91.83
PKR-51-CK17_CEAm.ndpi,Lob 5,304,19,285,93.75
PKR-51-CK17_CEAm.ndpi,Lob 6,314,10,304,96.82
PKR-51-CK17_CEAm.ndpi,Lob 1,304,41,263,86.51
PKR-51-CK17_CEAm.ndpi,Lob 2,343,8,335,97.67
PKR-51-Muc5_Muc6.ndpi,Septa 1,365,101,264,72.33
PKR-51-Muc5_Muc6.ndpi,Septa 2,374,329,45,12.03
PKR-51-Muc5_Muc6.ndpi,Septa 6,312,270,42,13.46
PKR-51-Muc5_Muc6.ndpi,Septa 7,360,269,91,25.28
PKR-51-Muc5_Muc6.ndpi,Septa 8,424,302,122,28.77
PKR-51-Muc5_Muc6.ndpi,Septa 9,422,243,179,42.42
PKR-51-Muc5_Muc6.ndpi,Septa 4,338,307,31,9.172
PKR-51-Muc5_Muc6.ndpi,Septa 5,367,358,9,2.452
PKR-51-Muc5_Muc6.ndpi,Septa 3,308,296,12,3.896
PKR-51-Muc5_Muc6.ndpi,Lob 3,310,278,32,10.32
PKR-51-Muc5_Muc6.ndpi,Lob 4,462,292,170,36.8
PKR-51-Muc5_Muc6.ndpi,Lob 5,316,311,5,1.582
PKR-51-Muc5_Muc6.ndpi,Lob 6,360,170,190,52.78
PKR-51-Muc5_Muc6.ndpi,Lob 1,310,248,62,20
PKR-51-Muc5_Muc6.ndpi,Lob 2,314,220,94,29.94
PKR-51-WT1_CA125.ndpi,Septa 1,433,314,119,27.48
PKR-51-WT1_CA125.ndpi,Septa 8,376,352,24,6.383
PKR-51-WT1_CA125.ndpi,Septa 3,497,169,328,66
PKR-51-WT1_CA125.ndpi,Septa 4,397,170,227,57.18
PKR-51-WT1_CA125.ndpi,Septa 5,671,525,146,21.76
PKR-51-WT1_CA125.ndpi,Septa 6,581,419,162,27.88
PKR-51-WT1_CA125.ndpi,Septa 7,437,323,114,26.09
PKR-51-WT1_CA125.ndpi,Septa 2,532,517,15,2.82
PKR-51-WT1_CA125.ndpi,Septa 9,439,397,42,9.567
PKR-51-WT1_CA125.ndpi,Lob 3,341,315,26,7.625
PKR-51-WT1_CA125.ndpi,Lob 4,454,440,14,3.084
PKR-51-WT1_CA125.ndpi,Lob 5,344,327,17,4.942
PKR-51-WT1_CA125.ndpi,Lob 6,318,312,6,1.887
PKR-51-WT1_CA125.ndpi,Lob 1,319,280,39,12.23
PKR-51-WT1_CA125.ndpi,Lob 2,326,306,20,6.135
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-52a-CK17_CEAm.ndpi,Septa 1,409,248,161,39.36
PKR-52a-CK17_CEAm.ndpi,Septa 2,338,197,141,41.72
PKR-52a-CK17_CEAm.ndpi,Septa 3,329,199,130,39.51
PKR-52a-CK17_CEAm.ndpi,Septa 4,368,219,149,40.49
PKR-52a-CK17_CEAm.ndpi,Septa 5,411,347,64,15.57
PKR-52a-CK17_CEAm.ndpi,Septa 6,351,218,133,37.89
PKR-52a-CK17_CEAm.ndpi,Septa 7,338,225,113,33.43
PKR-52a-CK17_CEAm.ndpi,Septa 8,307,187,120,39.09
PKR-52a-CK17_CEAm.ndpi,Septa 9,319,292,27,8.464
PKR-52a-CK17_CEAm.ndpi,Lob 3,324,254,70,21.6
PKR-52a-CK17_CEAm.ndpi,Lob 2,304,206,98,32.24
PKR-52a-CK17_CEAm.ndpi,Lob 1,324,295,29,8.951
PKR-52a-Muc5.ndpi,Septa 1,352,259,93,26.42
PKR-52a-Muc5.ndpi,Septa 2,354,311,43,12.15
PKR-52a-Muc5.ndpi,Septa 3,322,210,112,34.78
PKR-52a-Muc5.ndpi,Septa 4,347,117,230,66.28
PKR-52a-Muc5.ndpi,Septa 5,320,18,302,94.38
PKR-52a-Muc5.ndpi,Septa 6,499,193,306,61.32
PKR-52a-Muc5.ndpi,Septa 7,357,103,254,71.15
PKR-52a-Muc5.ndpi,Septa 8,371,78,293,78.98
PKR-52a-Muc5.ndpi,Septa 9,396,131,265,66.92
PKR-52a-Muc5.ndpi,Lob 3,345,241,104,30.14
PKR-52a-Muc5.ndpi,Lob 2,302,216,86,28.48
PKR-52a-Muc5.ndpi,Lob 1,314,240,74,23.57
PKR-52a-WT1_CA125.ndpi,Septa 1,325,230,95,29.23
PKR-52a-WT1_CA125.ndpi,Septa 2,325,198,127,39.08
PKR-52a-WT1_CA125.ndpi,Septa 3,315,169,146,46.35
PKR-52a-WT1_CA125.ndpi,Septa 4,370,172,198,53.51
PKR-52a-WT1_CA125.ndpi,Septa 5,303,288,15,4.95
PKR-52a-WT1_CA125.ndpi,Septa 6,347,286,61,17.58
PKR-52a-WT1_CA125.ndpi,Septa 7,359,334,25,6.964
PKR-52a-WT1_CA125.ndpi,Septa 8,397,245,152,38.29
PKR-52a-WT1_CA125.ndpi,Septa 9,323,287,36,11.15
PKR-52a-WT1_CA125.ndpi,Lob 3,327,228,99,30.28
PKR-52a-WT1_CA125.ndpi,Lob 2,312,291,21,6.731
PKR-52a-WT1_CA125.ndpi,Lob 1,310,132,178,57.42
PKR-55-CK5_CD10.ndpi,Septa 1,427,419,8,1.874
PKR-55-CK5_CD10.ndpi,Septa 2,504,497,7,1.389
PKR-55-CK5_CD10.ndpi,Septa 3,450,414,36,8
PKR-55-CK5_CD10.ndpi,Septa 4,316,281,35,11.08
PKR-55-CK5_CD10.ndpi,Septa 5,353,265,88,24.93
PKR-55-CK5_CD10.ndpi,Septa 6,442,371,71,16.06
PKR-55-CK5_CD10.ndpi,Septa 7,300,292,8,2.667
PKR-55-CK5_CD10.ndpi,Septa 8,549,524,25,4.554
PKR-55-CK5_CD10.ndpi,Septa 9,358,326,32,8.939
PKR-55-CK5_CD10.ndpi,Lob 9,357,355,2,0.5602
PKR-55-CK5_CD10.ndpi,Lob 2,380,360,20,5.263
PKR-55-CK5_CD10.ndpi,Lob 7,347,322,25,7.205
PKR-55-CK5_CD10.ndpi,Lob 6,430,417,13,3.023
PKR-55-CK5_CD10.ndpi,Lob 5,317,314,3,0.9464
PKR-55-CK5_CD10.ndpi,Lob 3,324,288,36,11.11
PKR-55-CK5_CD10.ndpi,Lob 1,348,346,2,0.5747
PKR-55-CK5_CD10.ndpi,Lob 4,312,0,312,100
PKR-55-CK5_CD10.ndpi,Lob 8,311,0,311,100
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor lobule,0,0,0,
PKR-55-CK17_CEAm.ndpi,tumor septa,0,0,0,
PKR-55-CK17_CEAm.ndpi,Septa 1,377,369,8,2.122
PKR-55-CK17_CEAm.ndpi,Septa 2,344,339,5,1.453
PKR-55-CK17_CEAm.ndpi,Septa 3,314,290,24,7.643
PKR-55-CK17_CEAm.ndpi,Septa 4,388,383,5,1.289
PKR-55-CK17_CEAm.ndpi,Septa 5,497,431,66,13.28
PKR-55-CK17_CEAm.ndpi,Septa 6,324,293,31,9.568
PKR-55-CK17_CEAm.ndpi,Septa 7,319,316,3,0.9404
PKR-55-CK17_CEAm.ndpi,Septa 8,462,443,19,4.113
PKR-55-CK17_CEAm.ndpi,Septa 9,336,311,25,7.44
PKR-55-CK17_CEAm.ndpi,Lob 1,308,308,0,0
PKR-55-CK17_CEAm.ndpi,Lob 2,451,445,6,1.33
PKR-55-CK17_CEAm.ndpi,Lob 3,323,323,0,0
PKR-55-CK17_CEAm.ndpi,Lob 6,457,457,0,0
PKR-55-CK17_CEAm.ndpi,Lob 7,370,360,10,2.703
PKR-55-CK17_CEAm.ndpi,Lob 9,317,316,1,0.3155
PKR-55-CK17_CEAm.ndpi,Lob 5,326,326,0,0
PKR-55-CK17_CEAm.ndpi,Lob 4,467,0,467,100
PKR-55-CK17_CEAm.ndpi,Lob 8,323,0,323,100
PKR-55-Muc5_Muc6.ndpi,Septa 1,319,266,53,16.61
PKR-55-Muc5_Muc6.ndpi,Septa 2,318,90,228,71.7
PKR-55-Muc5_Muc6.ndpi,Septa 3,318,309,9,2.83
PKR-55-Muc5_Muc6.ndpi,Septa 4,346,345,1,0.289
PKR-55-Muc5_Muc6.ndpi,Septa 5,459,295,164,35.73
PKR-55-Muc5_Muc6.ndpi,Septa 6,350,36,314,89.71
PKR-55-Muc5_Muc6.ndpi,Septa 7,307,281,26,8.469
PKR-55-Muc5_Muc6.ndpi,Septa 8,442,440,2,0.4525
PKR-55-Muc5_Muc6.ndpi,Septa 9,395,384,11,2.785
PKR-55-Muc5_Muc6.ndpi,Lob 1,307,159,148,48.21
PKR-55-Muc5_Muc6.ndpi,Lob 2,328,2,326,99.39
PKR-55-Muc5_Muc6.ndpi,Lob 9,305,12,293,96.07
PKR-55-Muc5_Muc6.ndpi,Lob 3,332,13,319,96.08
PKR-55-Muc5_Muc6.ndpi,Lob 7,328,176,152,46.34
PKR-55-Muc5_Muc6.ndpi,Lob 6,323,151,172,53.25
PKR-55-Muc5_Muc6.ndpi,Lob 5,330,208,122,36.97
PKR-55-Muc5_Muc6.ndpi,Lob 4,375,104,271,72.27
PKR-55-Muc5_Muc6.ndpi,Lob 8,314,197,117,37.26
PKR-55-WT1_CA125.ndpi,Septa 1,367,366,1,0.2725
PKR-55-WT1_CA125.ndpi,Septa 2,330,324,6,1.818
PKR-55-WT1_CA125.ndpi,Septa 3,323,319,4,1.238
PKR-55-WT1_CA125.ndpi,Septa 4,500,500,0,0
PKR-55-WT1_CA125.ndpi,Septa 5,484,484,0,0
PKR-55-WT1_CA125.ndpi,Septa 6,306,304,2,0.6536
PKR-55-WT1_CA125.ndpi,Septa 7,356,356,0,0
PKR-55-WT1_CA125.ndpi,Septa 8,504,503,1,0.1984
PKR-55-WT1_CA125.ndpi,Septa 9,317,313,4,1.262
PKR-55-WT1_CA125.ndpi,Lob 1,316,316,0,0
PKR-55-WT1_CA125.ndpi,Lob 2,450,450,0,0
PKR-55-WT1_CA125.ndpi,Lob 9,350,350,0,0
PKR-55-WT1_CA125.ndpi,Lob 3,313,312,1,0.3195
PKR-55-WT1_CA125.ndpi,Lob 5,322,322,0,0
PKR-55-WT1_CA125.ndpi,Lob 6,520,520,0,0
PKR-55-WT1_CA125.ndpi,Lob 7,316,316,0,0
PKR-55-WT1_CA125.ndpi,Lob 4,321,321,0,0
PKR-55-WT1_CA125.ndpi,Lob 8,317,317,0,0
PKR-51-CK5_CD10.ndpi,Septa 1,411,376,35,8.516
PKR-51-CK5_CD10.ndpi,Septa 2,481,480,1,0.2079
PKR-51-CK5_CD10.ndpi,Septa 3,493,431,62,12.58
PKR-51-CK5_CD10.ndpi,Septa 4,349,332,17,4.871
PKR-51-CK5_CD10.ndpi,Septa 5,444,444,0,0
PKR-51-CK5_CD10.ndpi,Septa 6,450,446,4,0.8889
PKR-51-CK5_CD10.ndpi,Septa 7,502,501,1,0.1992
PKR-51-CK5_CD10.ndpi,Septa 8,446,442,4,0.8969
PKR-51-CK5_CD10.ndpi,Septa 9,408,408,0,0
PKR-51-CK5_CD10.ndpi,Lob 3,325,325,0,0
PKR-51-CK5_CD10.ndpi,Lob 4,408,408,0,0
PKR-51-CK5_CD10.ndpi,Lob 5,333,333,0,0
PKR-51-CK5_CD10.ndpi,Lob 6,310,310,0,0
PKR-51-CK5_CD10.ndpi,Lob 1,331,331,0,0
PKR-51-CK5_CD10.ndpi,Lob 2,323,323,0,0
PKR-49-CDX2_CA199.ndpi,Lob 1,323,320,3,0.9288
PKR-49-CDX2_CA199.ndpi,Lob 2,347,346,1,0.2882
PKR-49-CDX2_CA199.ndpi,Lob 3,303,278,25,8.251
PKR-49-CDX2_CA199.ndpi,Lob 5,305,205,100,32.79
PKR-49-CDX2_CA199.ndpi,Lob 4,302,248,54,17.88
PKR-49-CDX2_CA199.ndpi,Lob 6,319,317,2,0.627
PKR-49-CDX2_CA199.ndpi,Lob 8,307,305,2,0.6515
PKR-49-CDX2_CA199.ndpi,Lob 9,306,298,8,2.614
PKR-49-CDX2_CA199.ndpi,Lob 7,326,311,15,4.601
PKR-49-CDX2_CA199.ndpi,Septa 1,318,315,3,0.9434
PKR-49-CDX2_CA199.ndpi,Septa 2,301,301,0,0
PKR-49-CDX2_CA199.ndpi,Septa 3,306,303,3,0.9804
PKR-49-CDX2_CA199.ndpi,Septa 4,310,310,0,0
PKR-49-CDX2_CA199.ndpi,Septa 5,321,320,1,0.3115
PKR-49-CDX2_CA199.ndpi,Septa 6,322,322,0,0
PKR-49-CDX2_CA199.ndpi,Septa 7,326,313,13,3.988
PKR-49-CDX2_CA199.ndpi,Septa 8,313,303,10,3.195
PKR-49-CDX2_CA199.ndpi,Septa 9,310,309,1,0.3226
PKR-51-CDX2_CA199.ndpi,Lob 1,316,281,35,11.08
PKR-51-CDX2_CA199.ndpi,Lob 3,312,153,159,50.96
PKR-51-CDX2_CA199.ndpi,Lob 5,317,257,60,18.93
PKR-51-CDX2_CA199.ndpi,Lob 6,312,214,98,31.41
PKR-51-CDX2_CA199.ndpi,Lob 2,326,306,20,6.135
PKR-51-CDX2_CA199.ndpi,Lob 4,361,341,20,5.54
PKR-51-CDX2_CA199.ndpi,Septa 1,360,343,17,4.722
PKR-51-CDX2_CA199.ndpi,Septa 2,375,358,17,4.533
PKR-51-CDX2_CA199.ndpi,Septa 3,346,341,5,1.445
PKR-51-CDX2_CA199.ndpi,Septa 4,337,337,0,0
PKR-51-CDX2_CA199.ndpi,Septa 5,345,335,10,2.899
PKR-51-CDX2_CA199.ndpi,Septa 6,363,357,6,1.653
PKR-51-CDX2_CA199.ndpi,Septa 7,411,403,8,1.946
PKR-51-CDX2_CA199.ndpi,Septa 8,407,395,12,2.948
PKR-51-CDX2_CA199.ndpi,Septa 9,361,345,16,4.432
PKR-49-CK17_CEAm.ndpi,Lob 1,430,130,300,69.77
PKR-49-CK17_CEAm.ndpi,Lob 2,382,182,200,52.36
PKR-49-CK17_CEAm.ndpi,Lob 3,304,156,148,48.68
PKR-49-CK17_CEAm.ndpi,Lob 5,301,184,117,38.87
PKR-49-CK17_CEAm.ndpi,Lob 4,304,193,111,36.51
PKR-49-CK17_CEAm.ndpi,Lob 6,387,31,356,91.99
PKR-49-CK17_CEAm.ndpi,Lob 7,378,41,337,89.15
PKR-49-CK17_CEAm.ndpi,Lob 8,304,103,201,66.12
PKR-49-CK17_CEAm.ndpi,Lob 9,300,87,213,71
PKR-49-CK17_CEAm.ndpi,Septa 1,360,15,345,95.83
PKR-49-CK17_CEAm.ndpi,Septa 2,488,32,456,93.44
PKR-49-CK17_CEAm.ndpi,Septa 3,302,65,237,78.48
PKR-49-CK17_CEAm.ndpi,Septa 4,349,6,343,98.28
PKR-49-CK17_CEAm.ndpi,Septa 5,340,9,331,97.35
PKR-49-CK17_CEAm.ndpi,Septa 6,375,48,327,87.2
PKR-49-CK17_CEAm.ndpi,Septa 7,477,146,331,69.39
PKR-49-CK17_CEAm.ndpi,Septa 8,356,33,323,90.73
PKR-49-CK17_CEAm.ndpi,Septa 9,345,15,330,95.65
