Image,Class,Num Detections,Num Tumor: Negative,Num Tumor: Positive,Tumor: Positive %
PKR-14-wt1_ca125.ndpi,Septa 1,491,485,6,1.222
PKR-14-wt1_ca125.ndpi,Septa 2,408,369,39,9.559
PKR-14-wt1_ca125.ndpi,Septa 3,477,470,7,1.468
PKR-14-wt1_ca125.ndpi,Septa 4,443,229,214,48.31
PKR-14-wt1_ca125.ndpi,Septa 5,312,288,24,7.692
PKR-14-wt1_ca125.ndpi,Septa 6,364,304,60,16.48
PKR-14-wt1_ca125.ndpi,Septa 7,476,470,6,1.261
PKR-14-wt1_ca125.ndpi,Septa 8,424,391,33,7.783
PKR-14-wt1_ca125.ndpi,Septa 9,683,539,144,21.08
PKR-14-wt1_ca125.ndpi,Lob 1,471,470,1,0.2123
PKR-14-wt1_ca125.ndpi,Lob 2,368,364,4,1.087
PKR-14-wt1_ca125.ndpi,Lob 3,340,336,4,1.176
PKR-14-wt1_ca125.ndpi,Lob 4,351,346,5,1.425
PKR-14-wt1_ca125.ndpi,Lob 5,391,390,1,0.2558
PKR-14-wt1_ca125.ndpi,Lob 6,393,393,0,0
PKR-14-wt1_ca125.ndpi,Lob 7,415,410,5,1.205
PKR-14-wt1_ca125.ndpi,Lob 8,361,361,0,0
PKR-14-wt1_ca125.ndpi,Lob 9,317,317,0,0
PKR-15-ck17_ceam.ndpi,Septa 1,321,242,79,24.61
PKR-15-ck17_ceam.ndpi,Septa 2,414,386,28,6.763
PKR-15-ck17_ceam.ndpi,Septa 3,301,292,9,2.99
PKR-15-ck17_ceam.ndpi,Septa 5,510,490,20,3.922
PKR-15-ck17_ceam.ndpi,Septa 4,302,285,17,5.629
PKR-15-ck17_ceam.ndpi,Septa 6,460,453,7,1.522
PKR-15-ck17_ceam.ndpi,Septa 7,369,365,4,1.084
PKR-15-ck17_ceam.ndpi,Septa 8,461,392,69,14.97
PKR-15-ck17_ceam.ndpi,Septa 9,487,480,7,1.437
PKR-15-ck17_ceam.ndpi,Lob 2,317,304,13,4.101
PKR-15-ck17_ceam.ndpi,Lob 3,479,453,26,5.428
PKR-15-ck17_ceam.ndpi,Lob 4,341,337,4,1.173
PKR-15-ck17_ceam.ndpi,Lob 5,511,511,0,0
PKR-15-ck17_ceam.ndpi,Lob 7,306,259,47,15.36
PKR-15-ck17_ceam.ndpi,new lob,0,0,0,
PKR-15-ck17_ceam.ndpi,Lob 6,300,235,65,21.67
PKR-15-ck17_ceam.ndpi,Lob 1,390,379,11,2.821
PKR-15-muc5ac.ndpi,Lob 7,436,305,131,30.05
PKR-15-muc5ac.ndpi,Lob 4,360,281,79,21.94
PKR-15-muc5ac.ndpi,Lob 5,302,267,35,11.59
PKR-15-muc5ac.ndpi,Lob 3,373,25,348,93.3
PKR-15-muc5ac.ndpi,Lob 2,360,75,285,79.17
PKR-15-muc5ac.ndpi,Septa 1,316,66,250,79.11
PKR-15-muc5ac.ndpi,Septa 2,459,62,397,86.49
PKR-15-muc5ac.ndpi,Septa 3,339,43,296,87.32
PKR-15-muc5ac.ndpi,Septa 4,312,197,115,36.86
PKR-15-muc5ac.ndpi,Septa 5,337,61,276,81.9
PKR-15-muc5ac.ndpi,Septa 6,329,225,104,31.61
PKR-15-muc5ac.ndpi,Septa 7,384,266,118,30.73
PKR-15-muc5ac.ndpi,Septa 8,360,271,89,24.72
PKR-15-muc5ac.ndpi,Septa 9,303,229,74,24.42
PKR-15-muc5ac.ndpi,Lob 6,344,144,200,58.14
PKR-15-muc5ac.ndpi,Lob 1,436,372,64,14.68
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 1,345,319,26,7.536
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 2,350,332,18,5.143
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 3,375,360,15,4
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 4,348,299,49,14.08
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 5,622,552,70,11.25
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 6,466,452,14,3.004
PKR-15-wt1_ca125.ndpi,Septa 7,365,350,15,4.11
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 8,315,314,1,0.3175
PKR-15-wt1_ca125.ndpi,tumor septa,0,0,0,
PKR-15-wt1_ca125.ndpi,Septa 9,359,311,48,13.37
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,Lob 2,361,342,19,5.263
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,Lob 3,472,434,38,8.051
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,Lob 4,431,400,31,7.193
PKR-15-wt1_ca125.ndpi,Lob 5,553,534,19,3.436
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,tumor lobule,0,0,0,
PKR-15-wt1_ca125.ndpi,Lob 7,321,319,2,0.6231
PKR-15-wt1_ca125.ndpi,Lob 6,300,295,5,1.667
PKR-15-wt1_ca125.ndpi,Lob 1,408,399,9,2.206
PKR-12-hmga2_ck19.ndpi,Lob 1,342,301,41,11.99
PKR-12-hmga2_ck19.ndpi,Lob 2,342,307,35,10.23
PKR-12-hmga2_ck19.ndpi,Lob 3,329,323,6,1.824
PKR-12-hmga2_ck19.ndpi,Lob 4,361,330,31,8.587
PKR-12-hmga2_ck19.ndpi,Lob 5,317,294,23,7.256
PKR-12-hmga2_ck19.ndpi,Lob 6,319,300,19,5.956
PKR-12-hmga2_ck19.ndpi,Lob 7,338,319,19,5.621
PKR-12-hmga2_ck19.ndpi,Lob 8,353,352,1,0.2833
PKR-12-hmga2_ck19.ndpi,Lob 9,346,341,5,1.445
PKR-12-hmga2_ck19.ndpi,Septa 1,367,156,211,57.49
PKR-12-hmga2_ck19.ndpi,Septa 2,335,129,206,61.49
PKR-12-hmga2_ck19.ndpi,Septa 3,334,289,45,13.47
PKR-12-hmga2_ck19.ndpi,Septa 4,396,191,205,51.77
PKR-12-hmga2_ck19.ndpi,Septa 5,322,264,58,18.01
PKR-12-hmga2_ck19.ndpi,Septa 6,312,249,63,20.19
PKR-12-hmga2_ck19.ndpi,Septa 7,438,346,92,21
PKR-12-hmga2_ck19.ndpi,Septa 8,310,130,180,58.06
PKR-12-hmga2_ck19.ndpi,Septa 9,376,126,250,66.49
PKR-14-hmga2_ck19.ndpi,Lob 1,376,359,17,4.521
PKR-14-hmga2_ck19.ndpi,Lob 2,304,278,26,8.553
PKR-14-hmga2_ck19.ndpi,Lob 3,325,323,2,0.6154
PKR-14-hmga2_ck19.ndpi,Lob 4,436,431,5,1.147
PKR-14-hmga2_ck19.ndpi,Lob 5,373,370,3,0.8043
PKR-14-hmga2_ck19.ndpi,Lob 6,301,300,1,0.3322
PKR-14-hmga2_ck19.ndpi,Lob 7,329,329,0,0
PKR-14-hmga2_ck19.ndpi,Lob 8,317,317,0,0
PKR-14-hmga2_ck19.ndpi,Lob 9,334,334,0,0
PKR-14-hmga2_ck19.ndpi,Septa 1,368,356,12,3.261
PKR-14-hmga2_ck19.ndpi,Septa 2,341,317,24,7.038
PKR-14-hmga2_ck19.ndpi,Septa 3,328,293,35,10.67
PKR-14-hmga2_ck19.ndpi,Septa 4,603,509,94,15.59
PKR-14-hmga2_ck19.ndpi,Septa 5,460,430,30,6.522
PKR-14-hmga2_ck19.ndpi,Septa 6,393,369,24,6.107
PKR-14-hmga2_ck19.ndpi,Septa 7,505,502,3,0.5941
PKR-14-hmga2_ck19.ndpi,Septa 8,346,290,56,16.18
PKR-14-hmga2_ck19.ndpi,Septa 9,503,468,35,6.958
PKR-14-p63_CK5.ndpi,Septa 1,414,414,0,0
PKR-14-p63_CK5.ndpi,Septa 2,321,321,0,0
PKR-14-p63_CK5.ndpi,Septa 3,361,359,2,0.554
PKR-14-p63_CK5.ndpi,Septa 4,349,346,3,0.8596
PKR-14-p63_CK5.ndpi,Septa 5,326,326,0,0
PKR-14-p63_CK5.ndpi,Septa 6,308,308,0,0
PKR-14-p63_CK5.ndpi,Septa 7,425,425,0,0
PKR-14-p63_CK5.ndpi,Septa 8,310,310,0,0
PKR-14-p63_CK5.ndpi,Septa 9,392,381,11,2.806
PKR-14-p63_CK5.ndpi,Lob 1,334,330,4,1.198
PKR-14-p63_CK5.ndpi,Lob 2,319,315,4,1.254
PKR-14-p63_CK5.ndpi,Lob 3,311,308,3,0.9646
PKR-14-p63_CK5.ndpi,Lob 4,377,377,0,0
PKR-14-p63_CK5.ndpi,Lob 5,341,339,2,0.5865
PKR-14-p63_CK5.ndpi,Lob 6,309,309,0,0
PKR-14-p63_CK5.ndpi,Lob 7,318,317,1,0.3145
PKR-14-p63_CK5.ndpi,Lob 8,331,331,0,0
PKR-14-p63_CK5.ndpi,Lob 9,353,353,0,0
PKR-12-cdx2_ca19_9.ndpi,Lob 1,323,299,24,7.43
PKR-12-cdx2_ca19_9.ndpi,Lob 2,389,345,44,11.31
PKR-12-cdx2_ca19_9.ndpi,Lob 3,333,193,140,42.04
PKR-12-cdx2_ca19_9.ndpi,Lob 4,306,304,2,0.6536
PKR-12-cdx2_ca19_9.ndpi,Lob 5,331,144,187,56.5
PKR-12-cdx2_ca19_9.ndpi,Lob 6,305,156,149,48.85
PKR-12-cdx2_ca19_9.ndpi,Lob 7,472,438,34,7.203
PKR-12-cdx2_ca19_9.ndpi,Lob 8,306,221,85,27.78
PKR-12-cdx2_ca19_9.ndpi,Lob 9,318,129,189,59.43
PKR-12-cdx2_ca19_9.ndpi,Septa 1,307,307,0,0
PKR-12-cdx2_ca19_9.ndpi,Septa 2,311,308,3,0.9646
PKR-12-cdx2_ca19_9.ndpi,Septa 3,322,151,171,53.11
PKR-12-cdx2_ca19_9.ndpi,Septa 4,641,621,20,3.12
PKR-12-cdx2_ca19_9.ndpi,Septa 5,318,67,251,78.93
PKR-12-cdx2_ca19_9.ndpi,Septa 6,389,282,107,27.51
PKR-12-cdx2_ca19_9.ndpi,Septa 7,532,525,7,1.316
PKR-12-cdx2_ca19_9.ndpi,Septa 8,315,250,65,20.63
PKR-12-cdx2_ca19_9.ndpi,Septa 9,397,397,0,0
PKR-14-cdx2_ca199.ndpi,Lob 1,314,314,0,0
PKR-14-cdx2_ca199.ndpi,Lob 2,303,302,1,0.33
PKR-14-cdx2_ca199.ndpi,Lob 3,302,301,1,0.3311
PKR-14-cdx2_ca199.ndpi,Lob 4,374,370,4,1.07
PKR-14-cdx2_ca199.ndpi,Lob 5,374,372,2,0.5348
PKR-14-cdx2_ca199.ndpi,Lob 6,302,292,10,3.311
PKR-14-cdx2_ca199.ndpi,Lob 7,308,278,30,9.74
PKR-14-cdx2_ca199.ndpi,Lob 8,337,330,7,2.077
PKR-14-cdx2_ca199.ndpi,Lob 9,320,317,3,0.9375
PKR-14-cdx2_ca199.ndpi,Septa 1,364,357,7,1.923
PKR-14-cdx2_ca199.ndpi,Septa 2,330,328,2,0.6061
PKR-14-cdx2_ca199.ndpi,Septa 3,453,453,0,0
PKR-14-cdx2_ca199.ndpi,Septa 5,369,369,0,0
PKR-14-cdx2_ca199.ndpi,Septa 4,307,306,1,0.3257
PKR-14-cdx2_ca199.ndpi,Septa 6,362,333,29,8.011
PKR-14-cdx2_ca199.ndpi,Septa 7,350,345,5,1.429
PKR-14-cdx2_ca199.ndpi,Septa 8,410,408,2,0.4878
PKR-14-cdx2_ca199.ndpi,Septa 9,501,500,1,0.1996
PKR-15-cdx2_ca199.ndpi,Septa 1,310,303,7,2.258
PKR-15-cdx2_ca199.ndpi,Septa 2,315,293,22,6.984
PKR-15-cdx2_ca199.ndpi,Septa 3,311,290,21,6.752
PKR-15-cdx2_ca199.ndpi,Septa 4,310,305,5,1.613
PKR-15-cdx2_ca199.ndpi,Septa 5,436,416,20,4.587
PKR-15-cdx2_ca199.ndpi,Septa 6,315,306,9,2.857
PKR-15-cdx2_ca199.ndpi,Septa 7,324,285,39,12.04
PKR-15-cdx2_ca199.ndpi,Septa 8,302,296,6,1.987
PKR-15-cdx2_ca199.ndpi,Septa 9,309,303,6,1.942
PKR-15-cdx2_ca199.ndpi,Lob 1,317,284,33,10.41
PKR-15-cdx2_ca199.ndpi,Lob 2,305,284,21,6.885
PKR-15-cdx2_ca199.ndpi,Lob 3,305,286,19,6.23
PKR-15-cdx2_ca199.ndpi,Lob 4,314,298,16,5.096
PKR-15-cdx2_ca199.ndpi,Lob 5,307,267,40,13.03
PKR-15-cdx2_ca199.ndpi,Lob 6,302,251,51,16.89
PKR-15-cdx2_ca199.ndpi,Lob 7,306,290,16,5.229
