"ID";"Description";"GeneRatio";"BgRatio";"RichFactor";"FoldEnrichment";"zScore";"pvalue";"p.adjust";"qvalue";"geneID";"Count"
"GO:0072164";"mesonephric tubule development";"3/42";"110/28905";0.0272727272727273;18.7694805194805;7.12271254389154;0.000552534776469625;0.0187302781681293;0.0120785975633996;"Vegfa/Kif26b/Ptch1";3
"GO:0016525";"negative regulation of angiogenesis";"3/42";"112/28905";0.0267857142857143;18.4343112244898;7.0518526969111;0.000582337504116439;0.0187302781681293;0.0120785975633996;"Ngfr/Angpt4/Ptn";3
"GO:0061326";"renal tubule development";"3/42";"112/28905";0.0267857142857143;18.4343112244898;7.0518526969111;0.000582337504116439;0.0187302781681293;0.0120785975633996;"Vegfa/Kif26b/Ptch1";3
"GO:0001823";"mesonephros development";"3/42";"113/28905";0.0265486725663717;18.2711757269279;7.01710689946974;0.00059761672686486;0.0187302781681293;0.0120785975633996;"Vegfa/Kif26b/Ptch1";3
"GO:2000345";"regulation of hepatocyte proliferation";"2/42";"25/28905";0.08;55.0571428571429;10.3147185546359;0.000605358195894395;0.0187302781681293;0.0120785975633996;"Gli1/Ptn";2
"GO:2000181";"negative regulation of blood vessel morphogenesis";"3/42";"114/28905";0.0263157894736842;18.1109022556391;6.9828039054132;0.000613150181653491;0.0187302781681293;0.0120785975633996;"Ngfr/Angpt4/Ptn";3
"GO:1901343";"negative regulation of vasculature development";"3/42";"115/28905";0.0260869565217391;17.9534161490683;6.94893413299548;0.000628939602360801;0.0187658025541607;0.0121015061800634;"Ngfr/Angpt4/Ptn";3
"GO:0042391";"regulation of membrane potential";"5/42";"495/28905";0.0101010101010101;6.95165945165945;5.09492670557502;0.000728194031656704;0.0212334759685353;0.0136928351407218;"Ngfr/Gpr39/Ptn/Atp1b2/Gabrb3";5
"GO:0072009";"nephron epithelium development";"3/42";"122/28905";0.0245901639344262;16.9233021077283;6.72322903381214;0.000746776455051772;0.0212914264851428;0.0137302056998993;"Vegfa/Kif26b/Ptch1";3
"GO:0061744";"motor behavior";"2/42";"29/28905";0.0689655172413793;47.4630541871921;9.54929085371356;0.000816238796222881;0.0227659646859556;0.0146810913920179;"Atp1b2/Gabrb3";2
"GO:0060045";"positive regulation of cardiac muscle cell proliferation";"2/42";"30/28905";0.0666666666666667;45.8809523809524;9.38198166432725;0.000873736651810985;0.0238511515802871;0.015380896043078;"Ncam1/Gli1";2
"GO:0042593";"glucose homeostasis";"4/42";"298/28905";0.0134228187919463;9.23777564717162;5.45274036183109;0.000910291846245967;0.0241326860134609;0.015562449199311;"Ngfr/Lepr/Gpr39/Ptch1";4
"GO:0033500";"carbohydrate homeostasis";"4/42";"299/28905";0.0133779264214047;9.2068800764453;5.44149205142012;0.000921669224208562;0.0241326860134609;0.015562449199311;"Ngfr/Lepr/Gpr39/Ptch1";4
"GO:0002040";"sprouting angiogenesis";"3/42";"133/28905";0.0225563909774436;15.5236305048335;6.40396383949878;0.000958845442130363;0.0246039740450651;0.0158663687897782;"Ngfr/Vegfa/Tspan18";3
"GO:2000177";"regulation of neural precursor cell proliferation";"3/42";"135/28905";0.0222222222222222;15.2936507936508;6.34998948000836;0.00100107635995463;0.0246711672032857;0.0159096996527732;"Ngfr/Vegfa/Ptn";3
"GO:0007631";"feeding behavior";"3/42";"136/28905";0.0220588235294118;15.1811974789916;6.32343211633294;0.00102262670633054;0.0246711672032857;0.0159096996527732;"Lepr/Gpr39/Calca";3
"GO:0016048";"detection of temperature stimulus";"2/42";"33/28905";0.0606060606060606;41.7099567099567;8.92590090002565;0.0010576104412944;0.0246711672032857;0.0159096996527732;"Ngfr/Calca";2
"GO:0072574";"hepatocyte proliferation";"2/42";"33/28905";0.0606060606060606;41.7099567099567;8.92590090002565;0.0010576104412944;0.0246711672032857;0.0159096996527732;"Gli1/Ptn";2
"GO:0072575";"epithelial cell proliferation involved in liver morphogenesis";"2/42";"33/28905";0.0606060606060606;41.7099567099567;8.92590090002565;0.0010576104412944;0.0246711672032857;0.0159096996527732;"Gli1/Ptn";2
"GO:0008360";"regulation of cell shape";"3/42";"142/28905";0.0211267605633803;14.5397384305835;6.16978798997442;0.00115811446928058;0.0262009923547849;0.0168962382498756;"Vegfa/Ptn/Strip2";3
"GO:0030336";"negative regulation of cell migration";"4/42";"319/28905";0.0125391849529781;8.62964621585311;5.22704130482265;0.00117087553414508;0.0262009923547849;0.0168962382498756;"Ngfr/Angpt4/Ptn/Atp1b2";4
"GO:0048511";"rhythmic process";"4/42";"320/28905";0.0125;8.60267857142857;5.21681463209792;0.00118445639639713;0.0262009923547849;0.0168962382498756;"Ngfr/Lepr/Ptn/Gabrb3";4
"GO:0045927";"positive regulation of growth";"4/42";"323/28905";0.0123839009287926;8.52277753206546;5.18640058185533;0.00122586274032375;0.0264685417409709;0.0170687728665571;"Ncam1/Gli1/Vegfa/Dio3";4
"GO:0090596";"sensory organ morphogenesis";"4/42";"325/28905";0.0123076923076923;8.47032967032967;5.16634281956718;0.00125402498266961;0.0264685417409709;0.0170687728665571;"Vegfa/Ptn/Dio3/Megf11";4
"GO:0072576";"liver morphogenesis";"2/42";"36/28905";0.0555555555555556;38.234126984127;8.52725873250629;0.00125844196897835;0.0264685417409709;0.0170687728665571;"Gli1/Ptn";2
"GO:0051346";"negative regulation of hydrolase activity";"4/42";"329/28905";0.0121580547112462;8.36734693877551;5.12673933972306;0.00131170626775542;0.0271438571214548;0.0175042636070587;"Lepr/Wfdc1/Vegfa/Kng2";4
"GO:2000146";"negative regulation of cell motility";"4/42";"332/28905";0.0120481927710843;8.29173838209983;5.09747476406244;0.00135616979654842;0.0272477991655235;0.0175712927301157;"Ngfr/Angpt4/Ptn/Atp1b2";4
"GO:0120161";"regulation of cold-induced thermogenesis";"3/42";"151/28905";0.0198675496688742;13.6731315042573;5.95602024988614;0.00138177159124858;0.0272477991655235;0.0175712927301157;"Lepr/Vegfa/Gatm";3
"GO:0007611";"learning or memory";"4/42";"335/28905";0.0119402985074627;8.21748400852879;5.06857641531266;0.00140167871879629;0.0272477991655235;0.0175712927301157;"Ncam1/Ptn/Gatm/Gabrb3";4
"GO:0010043";"response to zinc ion";"2/42";"38/28905";0.0526315789473684;36.2218045112782;8.28772742854227;0.00140167945824205;0.0272477991655235;0.0175712927301157;"Gpr39/Gabrb3";2
"GO:0042403";"thyroid hormone metabolic process";"2/42";"39/28905";0.0512820512820513;35.2930402930403;8.17481389443011;0.00147608720629526;0.0280992892647488;0.0181203932904726;"Dio3/Iyd";2
"GO:0106106";"cold-induced thermogenesis";"3/42";"155/28905";0.0193548387096774;13.3202764976959;5.86678622972999;0.0014892842322704;0.0280992892647488;0.0181203932904726;"Lepr/Vegfa/Gatm";3
"GO:0001822";"kidney development";"4/42";"343/28905";0.0116618075801749;8.02582257392753;4.99324430766419;0.00152824662729026;0.0283168147645594;0.0182606689953183;"Vegfa/Kif26b/Ptch1/Gatm";4
"GO:0072073";"kidney epithelium development";"3/42";"157/28905";0.0191082802547771;13.1505914467698;5.82339583137743;0.00154495481957846;0.0283168147645594;0.0182606689953183;"Vegfa/Kif26b/Ptch1";3
"GO:0022612";"gland morphogenesis";"3/42";"158/28905";0.0189873417721519;13.0673598553345;5.80199603413661;0.00157327357205017;0.0284297182104278;0.018333477059028;"Gli1/Ptn/Ptch1";3
"GO:0031952";"regulation of protein autophosphorylation";"2/42";"42/28905";0.0476190476190476;32.7721088435374;7.86018625088643;0.00171040300570351;0.0304784313377444;0.0196546310304526;"Vegfa/Gfra2";2
"GO:0045861";"negative regulation of proteolysis";"4/42";"357/28905";0.0112044817927171;7.71108443377351;4.86711773186855;0.00176860152582035;0.0308727491976937;0.0199089148536631;"Wfdc1/Vegfa/Il1r2/Kng2";4
"GO:0072006";"nephron development";"3/42";"165/28905";0.0181818181818182;12.512987012987;5.65743391687968;0.00178065739721694;0.0308727491976937;0.0199089148536631;"Vegfa/Kif26b/Ptch1";3
"GO:0072001";"renal system development";"4/42";"359/28905";0.011142061281337;7.66812574612018;4.84965963456784;0.00180495952782262;0.0308768409892856;0.0199115535279801;"Vegfa/Kif26b/Ptch1/Gatm";4
"GO:1903670";"regulation of sprouting angiogenesis";"2/42";"44/28905";0.0454545454545455;31.2824675324675;7.66822409051893;0.00187580466873534;0.0316271958355282;0.0203954349811094;"Vegfa/Tspan18";2
"GO:0040013";"negative regulation of locomotion";"4/42";"364/28905";0.010989010989011;7.56279434850864;4.80659775498365;0.00189812476955235;0.0316271958355282;0.0203954349811094;"Ngfr/Angpt4/Ptn/Atp1b2";4
"GO:0060219";"camera-type eye photoreceptor cell differentiation";"2/42";"46/28905";0.0434782608695652;29.9223602484472;7.48867344290076;0.00204851028192424;0.0336953678424204;0.0217291374034069;"Ptn/Dio3";2
"GO:0050890";"cognition";"4/42";"376/28905";0.0106382978723404;7.32142857142857;4.70650763745267;0.00213526389818935;0.0343161198326795;0.0221294418414785;"Ncam1/Ptn/Gatm/Gabrb3";4
"GO:1903034";"regulation of response to wounding";"3/42";"176/28905";0.0170454545454545;11.7309253246753;5.44710988869667;0.00213974246813278;0.0343161198326795;0.0221294418414785;"Wfdc1/Ptn/Kng2";3
"GO:0001678";"intracellular glucose homeostasis";"3/42";"177/28905";0.0169491525423729;11.6646489104116;5.42891928244627;0.00217444769080501;0.0344421776210226;0.0222107327481838;"Ngfr/Lepr/Gpr39";3
"GO:0042462";"eye photoreceptor cell development";"2/42";"48/28905";0.0416666666666667;28.6755952380952;7.32023265252012;0.00222847807787611;0.0344474382399404;0.0222141251643706;"Vegfa/Dio3";2
"GO:0055023";"positive regulation of cardiac muscle tissue growth";"2/42";"48/28905";0.0416666666666667;28.6755952380952;7.32023265252012;0.00222847807787611;0.0344474382399404;0.0222141251643706;"Ncam1/Gli1";2
"GO:0030902";"hindbrain development";"3/42";"180/28905";0.0166666666666667;11.4702380952381;5.37521297487691;0.00228066215833182;0.0344550210869471;0.0222190151161672;"Gli1/Atp1b2/Gabrb3";3
"GO:0043010";"camera-type eye development";"4/42";"383/28905";0.010443864229765;7.18761656098471;4.65013624113569;0.00228267871581489;0.0344550210869471;0.0222190151161672;"Vegfa/Ptn/Dio3/Megf11";4
"GO:0050731";"positive regulation of peptidyl-tyrosine phosphorylation";"3/42";"182/28905";0.0164835164835165;11.344191522763;5.34011036285513;0.00235323305748422;0.0351069536366541;0.0226394269667392;"Angpt4/Vegfa/Sh2d1b1";3
"GO:0035774";"positive regulation of insulin secretion involved in cellular response to glucose stimulus";"2/42";"50/28905";0.04;27.5285714285714;7.1617838820998;0.00241566646018137;0.0356241387173873;0.0229729441948283;"Lepr/Gpr39";2
"GO:0071248";"cellular response to metal ion";"3/42";"185/28905";0.0162162162162162;11.1602316602317;5.28847117408939;0.00246475547885029;0.0359350145382378;0.023173418736559;"Gpr39/Hpca/Gabrb3";3
"GO:0060421";"positive regulation of heart growth";"2/42";"51/28905";0.0392156862745098;26.9887955182073;7.08599939938222;0.00251195541894361;0.0362116719382545;0.0233518268396177;"Ncam1/Gli1";2
"GO:0051302";"regulation of cell division";"3/42";"188/28905";0.0159574468085106;10.9821428571429;5.23800677980609;0.00257950575446869;0.0367722875887036;0.0237133511463437;"Vegfa/Ptn/Ptch1";3
"GO:0060043";"regulation of cardiac muscle cell proliferation";"2/42";"52/28905";0.0384615384615385;26.4697802197802;7.01236100745826;0.00261003400281172;0.0367986112704114;0.0237303265032968;"Ncam1/Gli1";2
"GO:0060041";"retina development in camera-type eye";"3/42";"190/28905";0.0157894736842105;10.8665413533835;5.2049937868759;0.00265781482929586;0.0368182169607902;0.0237429696280766;"Ptn/Dio3/Megf11";3
"GO:0035296";"regulation of tube diameter";"3/42";"191/28905";0.0157068062827225;10.8096484667165;5.18867136816445;0.00269751550609063;0.0368182169607902;0.0237429696280766;"Vegfa/Calca/Kng2";3
"GO:0097746";"blood vessel diameter maintenance";"3/42";"191/28905";0.0157068062827225;10.8096484667165;5.18867136816445;0.00269751550609063;0.0368182169607902;0.0237429696280766;"Vegfa/Calca/Kng2";3
"GO:0035150";"regulation of tube size";"3/42";"192/28905";0.015625;10.7533482142857;5.17246955805293;0.00273758180290918;0.0369717626645523;0.0238419866713198;"Vegfa/Calca/Kng2";3
"GO:0042552";"myelination";"3/42";"193/28905";0.0155440414507772;10.6976313841599;5.15638680986018;0.00277801485652971;0.0371270110513294;0.023942101724039;"Ngfr/Nfasc/Ptn";3
"GO:0001659";"temperature homeostasis";"3/42";"196/28905";0.0153061224489796;10.5338921282799;5.10883788318228;0.00290152582387833;0.037602602343797;0.024248796359047;"Lepr/Vegfa/Gatm";3
"GO:0007272";"ensheathment of neurons";"3/42";"196/28905";0.0153061224489796;10.5338921282799;5.10883788318228;0.00290152582387833;0.037602602343797;0.024248796359047;"Ngfr/Nfasc/Ptn";3
"GO:0008366";"axon ensheathment";"3/42";"196/28905";0.0153061224489796;10.5338921282799;5.10883788318228;0.00290152582387833;0.037602602343797;0.024248796359047;"Ngfr/Nfasc/Ptn";3
"GO:0006575";"cellular modified amino acid metabolic process";"3/42";"199/28905";0.0150753768844221;10.3750897343862;5.06230743063376;0.00302837787448521;0.0388540881296453;0.0250558422036355;"Dio3/Gatm/Iyd";3
"GO:0043536";"positive regulation of blood vessel endothelial cell migration";"2/42";"59/28905";0.0338983050847458;23.3292978208232;6.54924379428193;0.0033462621774722;0.0425074690465033;0.0274117985564684;"Angpt4/Vegfa";2
"GO:0001654";"eye development";"4/42";"431/28905";0.00928074245939675;6.38713954259198;4.29838690716835;0.00348772406432756;0.043444174510022;0.0280158519628152;"Vegfa/Ptn/Dio3/Megf11";4
"GO:0010959";"regulation of metal ion transport";"4/42";"431/28905";0.00928074245939675;6.38713954259198;4.29838690716835;0.00348772406432756;0.043444174510022;0.0280158519628152;"Gpr39/Tspan18/Hpca/Atp1b2";4
"GO:0052547";"regulation of peptidase activity";"4/42";"434/28905";0.00921658986175115;6.3429888084266;4.27819576407653;0.00357497948084829;0.0436828445136034;0.0281697631272858;"Ngfr/Wfdc1/Vegfa/Kng2";4
"GO:0150063";"visual system development";"4/42";"434/28905";0.00921658986175115;6.3429888084266;4.27819576407653;0.00357497948084829;0.0436828445136034;0.0281697631272858;"Vegfa/Ptn/Dio3/Megf11";4
"GO:0048880";"sensory system development";"4/42";"438/28905";0.0091324200913242;6.28506196999348;4.25156842825243;0.00369362201457705;0.0447067645726637;0.0288300586242061;"Vegfa/Ptn/Dio3/Megf11";4
"GO:1902808";"positive regulation of cell cycle G1/S phase transition";"2/42";"63/28905";0.0317460317460317;21.8480725623583;6.3191168065529;0.00380554782381275;0.0452817502996304;0.0292008497645399;"Gli1/Ccne1";2
"GO:0048771";"tissue remodeling";"3/42";"216/28905";0.0138888888888889;9.55853174603175;4.81616459834285;0.00381171397689796;0.0452817502996304;0.0292008497645399;"Lepr/Vegfa/Ptn";3
"GO:0046622";"positive regulation of organ growth";"2/42";"64/28905";0.03125;21.5066964285714;6.26488952270009;0.00392470308478991;0.0457763096162314;0.0295197763123911;"Ncam1/Gli1";2
"GO:0046850";"regulation of bone remodeling";"2/42";"64/28905";0.03125;21.5066964285714;6.26488952270009;0.00392470308478991;0.0457763096162314;0.0295197763123911;"Lepr/Vegfa";2
"GO:0031641";"regulation of myelination";"2/42";"65/28905";0.0307692307692308;21.1758241758242;6.21188231891348;0.00404558181781592;0.0465023797060944;0.0299879972506791;"Ngfr/Ptn";2
"GO:0035265";"organ growth";"3/42";"222/28905";0.0135135135135135;9.30019305019305;4.73571195628807;0.00411498135576403;0.0465023797060944;0.0299879972506791;"Lepr/Ncam1/Gli1";3
"GO:0061351";"neural precursor cell proliferation";"3/42";"222/28905";0.0135135135135135;9.30019305019305;4.73571195628807;0.00411498135576403;0.0465023797060944;0.0299879972506791;"Ngfr/Vegfa/Ptn";3
"GO:0060038";"cardiac muscle cell proliferation";"2/42";"66/28905";0.0303030303030303;20.8549783549784;6.16004907426343;0.00416817900717136;0.0465023797060944;0.0299879972506791;"Ncam1/Gli1";2
"GO:1902692";"regulation of neuroblast proliferation";"2/42";"66/28905";0.0303030303030303;20.8549783549784;6.16004907426343;0.00416817900717136;0.0465023797060944;0.0299879972506791;"Vegfa/Ptn";2
"GO:0001658";"branching involved in ureteric bud morphogenesis";"2/42";"67/28905";0.0298507462686567;20.543710021322;6.10934608012012;0.00429248964747006;0.0470706343393512;0.0303544477095049;"Vegfa/Ptch1";2
"GO:0048512";"circadian behavior";"2/42";"67/28905";0.0298507462686567;20.543710021322;6.10934608012012;0.00429248964747006;0.0470706343393512;0.0303544477095049;"Lepr/Gabrb3";2
"GO:0042461";"photoreceptor cell development";"2/42";"68/28905";0.0294117647058824;20.2415966386555;6.05973188014519;0.00441850874364082;0.0480419213397557;0.0309808017172318;"Vegfa/Dio3";2
"GO:0031346";"positive regulation of cell projection organization";"4/42";"467/28905";0.00856531049250535;5.89476904252065;4.06793499898618;0.00463500257494839;0.0491709999741099;0.0317089108419004;"Ngfr/Vegfa/Ptn/Atp1b2";4
"GO:0007623";"circadian rhythm";"3/42";"232/28905";0.0129310344827586;8.89932266009852;4.60818773305344;0.00465234628116378;0.0491709999741099;0.0317089108419004;"Ngfr/Lepr/Gabrb3";3
"GO:0007622";"rhythmic behavior";"2/42";"70/28905";0.0285714285714286;19.6632653061224;5.96361442709205;0.00467565237477896;0.0491709999741099;0.0317089108419004;"Lepr/Gabrb3";2
"GO:0061045";"negative regulation of wound healing";"2/42";"70/28905";0.0285714285714286;19.6632653061224;5.96361442709205;0.00467565237477896;0.0491709999741099;0.0317089108419004;"Wfdc1/Kng2";2
